condition,source_language_code,target_language_code,source_script,target_script,shared_token_count,union_token_count,type_iou_percent,source_shared_token_occurrences,source_analysis_token_count,frequency_overlap_percent
overall,tgl_Latn,hin_Deva,Latin,Devanagari,151,7573,1.99392579,3404,30000,11.34666667
overall,tgl_Latn,guj_Gujr,Latin,Gujarati,174,6408,2.71535581,3387,30000,11.29000000
overall,tgl_Latn,rus_Cyrl,Latin,Cyrillic,178,10347,1.72030540,3531,30000,11.77000000
overall,tgl_Latn,tha_Thai,Latin,Thai,299,7486,3.99412236,4809,30000,16.03000000
overall,tgl_Latn,zho_Hans,Latin,Han,245,9688,2.52890173,5209,30000,17.36333333
overall,tgl_Latn,jpn_Jpan,Latin,Japanese,174,8671,2.00668896,5804,30000,19.34666667
overall,tgl_Latn,kor_Hang,Latin,Hangul,232,7530,3.08100930,4087,30000,13.62333333
overall,pol_Latn,eng_Latn,Latin,Latin,1084,10133,10.69772032,11139,30000,37.13000000
overall,pol_Latn,deu_Latn,Latin,Latin,1124,10856,10.35372144,11853,30000,39.51000000
overall,pol_Latn,nld_Latn,Latin,Latin,1072,10262,10.44630676,11973,30000,39.91000000
overall,pol_Latn,swe_Latn,Latin,Latin,1125,10511,10.70307297,10438,30000,34.79333333
overall,pol_Latn,spa_Latn,Latin,Latin,984,10308,9.54598370,10439,30000,34.79666667
overall,pol_Latn,fra_Latn,Latin,Latin,865,9834,8.79601383,10187,30000,33.95666667
overall,pol_Latn,ita_Latn,Latin,Latin,1023,10792,9.47924388,10382,30000,34.60666667
overall,pol_Latn,por_Latn,Latin,Latin,1026,10540,9.73434535,10989,30000,36.63000000
overall,pol_Latn,ron_Latn,Latin,Latin,1156,10419,11.09511469,11700,30000,39.00000000
overall,pol_Latn,ind_Latn,Latin,Latin,1111,10203,10.88895423,10267,30000,34.22333333
overall,pol_Latn,zsm_Latn,Latin,Latin,1070,9879,10.83105577,11591,30000,38.63666667
overall,pol_Latn,tgl_Latn,Latin,Latin,1021,8824,11.57071623,11377,30000,37.92333333
overall,pol_Latn,pol_Latn,Latin,Latin,5787,5787,100.00000000,30000,30000,100.00000000
overall,pol_Latn,hun_Latn,Latin,Latin,972,10217,9.51355584,11326,30000,37.75333333
overall,pol_Latn,tur_Latn,Latin,Latin,1043,10418,10.01151853,11064,30000,36.88000000
overall,pol_Latn,vie_Latn,Latin,Latin,607,8251,7.35668404,8452,30000,28.17333333
overall,pol_Latn,arb_Arab,Latin,Arabic,173,10267,1.68501023,4089,30000,13.63000000
overall,pol_Latn,hin_Deva,Latin,Devanagari,156,9297,1.67796063,4455,30000,14.85000000
overall,pol_Latn,guj_Gujr,Latin,Gujarati,165,8146,2.02553400,3391,30000,11.30333333
overall,pol_Latn,rus_Cyrl,Latin,Cyrillic,196,12058,1.62547686,4054,30000,13.51333333
overall,pol_Latn,tha_Thai,Latin,Thai,339,9175,3.69482289,5582,30000,18.60666667
overall,pol_Latn,zho_Hans,Latin,Han,263,11399,2.30721993,5897,30000,19.65666667
overall,pol_Latn,jpn_Jpan,Latin,Japanese,177,10397,1.70241416,4970,30000,16.56666667
overall,pol_Latn,kor_Hang,Latin,Hangul,229,9262,2.47246815,4948,30000,16.49333333
overall,hun_Latn,eng_Latn,Latin,Latin,910,9922,9.17153800,10929,30000,36.43000000
overall,hun_Latn,deu_Latn,Latin,Latin,1074,10521,10.20815512,11612,30000,38.70666667
overall,hun_Latn,nld_Latn,Latin,Latin,1060,9889,10.71898069,12290,30000,40.96666667
overall,hun_Latn,swe_Latn,Latin,Latin,1076,10175,10.57493857,12254,30000,40.84666667
overall,hun_Latn,spa_Latn,Latin,Latin,931,9976,9.33239775,12342,30000,41.14000000
overall,hun_Latn,fra_Latn,Latin,Latin,874,9440,9.25847458,11057,30000,36.85666667
overall,hun_Latn,ita_Latn,Latin,Latin,945,10485,9.01287554,11165,30000,37.21666667
overall,hun_Latn,por_Latn,Latin,Latin,1006,10175,9.88697789,12198,30000,40.66000000
overall,hun_Latn,ron_Latn,Latin,Latin,993,10197,9.73815828,12279,30000,40.93000000
overall,hun_Latn,ind_Latn,Latin,Latin,1059,9870,10.72948328,11668,30000,38.89333333
overall,hun_Latn,zsm_Latn,Latin,Latin,1041,9523,10.93142917,12000,30000,40.00000000
overall,hun_Latn,tgl_Latn,Latin,Latin,901,8559,10.52693072,11198,30000,37.32666667
overall,hun_Latn,pol_Latn,Latin,Latin,972,10217,9.51355584,12366,30000,41.22000000
overall,hun_Latn,hun_Latn,Latin,Latin,5402,5402,100.00000000,30000,30000,100.00000000
overall,hun_Latn,tur_Latn,Latin,Latin,1001,10075,9.93548387,12322,30000,41.07333333
overall,hun_Latn,vie_Latn,Latin,Latin,650,7823,8.30883293,8978,30000,29.92666667
overall,hun_Latn,arb_Arab,Latin,Arabic,149,9906,1.50413891,4267,30000,14.22333333
overall,hun_Latn,hin_Deva,Latin,Devanagari,143,8925,1.60224090,4643,30000,15.47666667
overall,hun_Latn,guj_Gujr,Latin,Gujarati,154,7772,1.98147195,4839,30000,16.13000000
overall,hun_Latn,rus_Cyrl,Latin,Cyrillic,210,11659,1.80118363,4939,30000,16.46333333
overall,hun_Latn,tha_Thai,Latin,Thai,354,8775,4.03418803,6828,30000,22.76000000
overall,hun_Latn,zho_Hans,Latin,Han,247,11030,2.23934723,7100,30000,23.66666667
overall,hun_Latn,jpn_Jpan,Latin,Japanese,178,10011,1.77804415,4726,30000,15.75333333
overall,hun_Latn,kor_Hang,Latin,Hangul,243,8863,2.74173530,5511,30000,18.37000000
overall,tur_Latn,eng_Latn,Latin,Latin,1045,10059,10.38870663,9918,30000,33.06000000
overall,tur_Latn,deu_Latn,Latin,Latin,1132,10735,10.54494644,10346,30000,34.48666667
overall,tur_Latn,nld_Latn,Latin,Latin,1025,10196,10.05296195,10306,30000,34.35333333
overall,tur_Latn,swe_Latn,Latin,Latin,1141,10382,10.99017530,11251,30000,37.50333333
overall,tur_Latn,spa_Latn,Latin,Latin,972,10207,9.52287646,10067,30000,33.55666667
overall,tur_Latn,fra_Latn,Latin,Latin,863,9723,8.87586136,9685,30000,32.28333333
overall,tur_Latn,ita_Latn,Latin,Latin,1035,10667,9.70282179,10072,30000,33.57333333
overall,tur_Latn,por_Latn,Latin,Latin,1066,10387,10.26282854,9996,30000,33.32000000
overall,tur_Latn,ron_Latn,Latin,Latin,1099,10363,10.60503715,10205,30000,34.01666667
overall,tur_Latn,ind_Latn,Latin,Latin,1289,9912,13.00443906,11429,30000,38.09666667
overall,tur_Latn,zsm_Latn,Latin,Latin,1285,9551,13.45408858,11793,30000,39.31000000
overall,tur_Latn,tgl_Latn,Latin,Latin,1088,8644,12.58676539,11414,30000,38.04666667
overall,tur_Latn,pol_Latn,Latin,Latin,1043,10418,10.01151853,10074,30000,33.58000000
overall,tur_Latn,hun_Latn,Latin,Latin,1001,10075,9.93548387,10493,30000,34.97666667
overall,tur_Latn,tur_Latn,Latin,Latin,5674,5674,100.00000000,30000,30000,100.00000000
overall,tur_Latn,vie_Latn,Latin,Latin,664,8081,8.21680485,7502,30000,25.00666667
overall,tur_Latn,arb_Arab,Latin,Arabic,167,10160,1.64370079,3718,30000,12.39333333
overall,tur_Latn,hin_Deva,Latin,Devanagari,166,9174,1.80946152,3857,30000,12.85666667
overall,tur_Latn,guj_Gujr,Latin,Gujarati,191,8007,2.38541276,3874,30000,12.91333333
overall,tur_Latn,rus_Cyrl,Latin,Cyrillic,221,11920,1.85402685,3946,30000,13.15333333
overall,tur_Latn,tha_Thai,Latin,Thai,369,9032,4.08547387,4985,30000,16.61666667
overall,tur_Latn,zho_Hans,Latin,Han,298,11251,2.64865345,4732,30000,15.77333333
overall,tur_Latn,jpn_Jpan,Latin,Japanese,193,10268,1.87962602,4049,30000,13.49666667
overall,tur_Latn,kor_Hang,Latin,Hangul,277,9101,3.04362158,4484,30000,14.94666667
overall,vie_Latn,eng_Latn,Latin,Latin,709,7792,9.09907598,5086,30000,16.95333333
overall,vie_Latn,deu_Latn,Latin,Latin,675,8589,7.85888928,4675,30000,15.58333333
overall,vie_Latn,nld_Latn,Latin,Latin,654,7964,8.21195379,4692,30000,15.64000000
overall,vie_Latn,swe_Latn,Latin,Latin,646,8274,7.80759004,4778,30000,15.92666667
overall,vie_Latn,spa_Latn,Latin,Latin,621,7955,7.80641106,5348,30000,17.82666667
overall,vie_Latn,fra_Latn,Latin,Latin,605,7378,8.20005422,5469,30000,18.23000000
overall,vie_Latn,ita_Latn,Latin,Latin,637,8462,7.52777121,4884,30000,16.28000000
overall,vie_Latn,por_Latn,Latin,Latin,698,8152,8.56231600,5702,30000,19.00666667
overall,vie_Latn,ron_Latn,Latin,Latin,695,8164,8.51298383,4936,30000,16.45333333
overall,vie_Latn,ind_Latn,Latin,Latin,690,7908,8.72534143,4774,30000,15.91333333
overall,vie_Latn,zsm_Latn,Latin,Latin,712,7521,9.46682622,5119,30000,17.06333333
overall,vie_Latn,tgl_Latn,Latin,Latin,616,6513,9.45800706,4823,30000,16.07666667
overall,vie_Latn,pol_Latn,Latin,Latin,607,8251,7.35668404,5277,30000,17.59000000
overall,vie_Latn,hun_Latn,Latin,Latin,650,7823,8.30883293,4736,30000,15.78666667
overall,vie_Latn,tur_Latn,Latin,Latin,664,8081,8.21680485,4514,30000,15.04666667
overall,vie_Latn,vie_Latn,Latin,Latin,3071,3071,100.00000000,30000,30000,100.00000000
overall,vie_Latn,arb_Arab,Latin,Arabic,153,7571,2.02086911,2526,30000,8.42000000
overall,vie_Latn,hin_Deva,Latin,Devanagari,138,6599,2.09122594,2444,30000,8.14666667
overall,vie_Latn,guj_Gujr,Latin,Gujarati,149,5446,2.73595299,2763,30000,9.21000000
overall,vie_Latn,rus_Cyrl,Latin,Cyrillic,183,9355,1.95617317,2885,30000,9.61666667
overall,vie_Latn,tha_Thai,Latin,Thai,268,6530,4.10413476,2678,30000,8.92666667
overall,vie_Latn,zho_Hans,Latin,Han,211,8735,2.41556955,3102,30000,10.34000000
overall,vie_Latn,jpn_Jpan,Latin,Japanese,158,7700,2.05194805,2904,30000,9.68000000
overall,vie_Latn,kor_Hang,Latin,Hangul,206,6569,3.13594154,3100,30000,10.33333333
overall,arb_Arab,eng_Latn,Arabic,Latin,245,9838,2.49034357,2000,30000,6.66666667
overall,arb_Arab,deu_Latn,Arabic,Latin,182,10664,1.70667667,1916,30000,6.38666667
overall,arb_Arab,nld_Latn,Arabic,Latin,191,10009,1.90828255,1913,30000,6.37666667
overall,arb_Arab,swe_Latn,Arabic,Latin,163,10339,1.57655479,1875,30000,6.25000000
overall,arb_Arab,spa_Latn,Arabic,Latin,181,9977,1.81417260,1874,30000,6.24666667
overall,arb_Arab,fra_Latn,Arabic,Latin,182,9383,1.93967814,1885,30000,6.28333333
overall,arb_Arab,ita_Latn,Arabic,Latin,164,10517,1.55938005,1880,30000,6.26666667
overall,arb_Arab,por_Latn,Arabic,Latin,176,10256,1.71606864,1894,30000,6.31333333
overall,arb_Arab,ron_Latn,Arabic,Latin,165,10276,1.60568315,1848,30000,6.16000000
overall,arb_Arab,ind_Latn,Arabic,Latin,187,9993,1.87130992,1917,30000,6.39000000
overall,arb_Arab,zsm_Latn,Arabic,Latin,180,9635,1.86818889,1661,30000,5.53666667
overall,arb_Arab,tgl_Latn,Arabic,Latin,183,8528,2.14587242,1900,30000,6.33333333
overall,arb_Arab,pol_Latn,Arabic,Latin,173,10267,1.68501023,1885,30000,6.28333333
overall,arb_Arab,hun_Latn,Arabic,Latin,149,9906,1.50413891,1851,30000,6.17000000
overall,arb_Arab,tur_Latn,Arabic,Latin,167,10160,1.64370079,1887,30000,6.29000000
overall,arb_Arab,vie_Latn,Arabic,Latin,153,7571,2.02086911,1859,30000,6.19666667
overall,arb_Arab,arb_Arab,Arabic,Arabic,4653,4653,100.00000000,30000,30000,100.00000000
overall,arb_Arab,hin_Deva,Arabic,Devanagari,109,8210,1.32764921,1779,30000,5.93000000
overall,arb_Arab,guj_Gujr,Arabic,Gujarati,96,7081,1.35574071,1720,30000,5.73333333
overall,arb_Arab,rus_Cyrl,Arabic,Cyrillic,99,11021,0.89828509,1757,30000,5.85666667
overall,arb_Arab,tha_Thai,Arabic,Thai,115,8265,1.39140956,1751,30000,5.83666667
overall,arb_Arab,zho_Hans,Arabic,Han,114,10414,1.09468024,1752,30000,5.84000000
overall,arb_Arab,jpn_Jpan,Arabic,Japanese,91,9349,0.97336614,1477,30000,4.92333333
overall,arb_Arab,kor_Hang,Arabic,Hangul,103,8254,1.24787982,1728,30000,5.76000000
overall,hin_Deva,eng_Latn,Devanagari,Latin,221,8875,2.49014085,2101,30000,7.00333333
overall,hin_Deva,deu_Latn,Devanagari,Latin,165,9694,1.70208376,1991,30000,6.63666667
overall,hin_Deva,nld_Latn,Devanagari,Latin,171,9042,1.89117452,2002,30000,6.67333333
overall,hin_Deva,swe_Latn,Devanagari,Latin,159,9356,1.69944421,1986,30000,6.62000000
overall,hin_Deva,spa_Latn,Devanagari,Latin,143,9028,1.58396101,1979,30000,6.59666667
overall,hin_Deva,fra_Latn,Devanagari,Latin,166,8412,1.97337137,1999,30000,6.66333333
overall,hin_Deva,ita_Latn,Devanagari,Latin,162,9532,1.69953840,2008,30000,6.69333333
overall,hin_Deva,por_Latn,Devanagari,Latin,160,9285,1.72320948,2009,30000,6.69666667
overall,hin_Deva,ron_Latn,Devanagari,Latin,149,9305,1.60128963,1994,30000,6.64666667
overall,hin_Deva,ind_Latn,Devanagari,Latin,164,9029,1.81636948,2028,30000,6.76000000
overall,hin_Deva,zsm_Latn,Devanagari,Latin,170,8658,1.96350196,1957,30000,6.52333333
overall,hin_Deva,tgl_Latn,Devanagari,Latin,151,7573,1.99392579,1999,30000,6.66333333
overall,hin_Deva,pol_Latn,Devanagari,Latin,156,9297,1.67796063,1993,30000,6.64333333
overall,hin_Deva,hun_Latn,Devanagari,Latin,143,8925,1.60224090,1972,30000,6.57333333
overall,hin_Deva,tur_Latn,Devanagari,Latin,166,9174,1.80946152,2035,30000,6.78333333
overall,hin_Deva,vie_Latn,Devanagari,Latin,138,6599,2.09122594,1991,30000,6.63666667
overall,hin_Deva,arb_Arab,Devanagari,Arabic,109,8210,1.32764921,1589,30000,5.29666667
overall,hin_Deva,hin_Deva,Devanagari,Devanagari,3666,3666,100.00000000,30000,30000,100.00000000
overall,hin_Deva,guj_Gujr,Devanagari,Gujarati,117,6073,1.92656018,1944,30000,6.48000000
overall,hin_Deva,rus_Cyrl,Devanagari,Cyrillic,112,10021,1.11765293,1927,30000,6.42333333
overall,hin_Deva,tha_Thai,Devanagari,Thai,118,7275,1.62199313,1635,30000,5.45000000
overall,hin_Deva,zho_Hans,Devanagari,Han,117,9424,1.24151104,1941,30000,6.47000000
overall,hin_Deva,jpn_Jpan,Devanagari,Japanese,89,8364,1.06408417,1751,30000,5.83666667
overall,hin_Deva,kor_Hang,Devanagari,Hangul,111,7259,1.52913624,1907,30000,6.35666667
overall,guj_Gujr,eng_Latn,Gujarati,Latin,228,7726,2.95107429,3080,29998,10.26735116
overall,guj_Gujr,deu_Latn,Gujarati,Latin,191,8526,2.24020643,2948,29998,9.82732182
overall,guj_Gujr,nld_Latn,Gujarati,Latin,179,7892,2.26811961,3008,29998,10.02733516
overall,guj_Gujr,swe_Latn,Gujarati,Latin,174,8199,2.12221003,2988,29998,9.96066404
overall,guj_Gujr,spa_Latn,Gujarati,Latin,147,7882,1.86500888,2868,29998,9.56063738
overall,guj_Gujr,fra_Latn,Gujarati,Latin,174,7262,2.39603415,2945,29998,9.81732115
overall,guj_Gujr,ita_Latn,Gujarati,Latin,191,8361,2.28441574,3029,29998,10.09733982
overall,guj_Gujr,por_Latn,Gujarati,Latin,178,8125,2.19076923,3000,29998,10.00066671
overall,guj_Gujr,ron_Latn,Gujarati,Latin,171,8141,2.10047906,2989,29998,9.96399760
overall,guj_Gujr,ind_Latn,Gujarati,Latin,192,7859,2.44305891,3042,29998,10.14067605
overall,guj_Gujr,zsm_Latn,Gujarati,Latin,193,7493,2.57573735,2806,29998,9.35395693
overall,guj_Gujr,tgl_Latn,Gujarati,Latin,174,6408,2.71535581,2970,29998,9.90066004
overall,guj_Gujr,pol_Latn,Gujarati,Latin,165,8146,2.02553400,2929,29998,9.76398427
overall,guj_Gujr,hun_Latn,Gujarati,Latin,154,7772,1.98147195,2895,29998,9.65064338
overall,guj_Gujr,tur_Latn,Gujarati,Latin,191,8007,2.38541276,3033,29998,10.11067404
overall,guj_Gujr,vie_Latn,Gujarati,Latin,149,5446,2.73595299,2906,29998,9.68731249
overall,guj_Gujr,arb_Arab,Gujarati,Arabic,96,7081,1.35574071,2611,29998,8.70391359
overall,guj_Gujr,hin_Deva,Gujarati,Devanagari,117,6073,1.92656018,2871,29998,9.57063804
overall,guj_Gujr,guj_Gujr,Gujarati,Gujarati,2524,2524,100.00000000,29998,29998,100.00000000
overall,guj_Gujr,rus_Cyrl,Gujarati,Cyrillic,136,8855,1.53585545,2932,29998,9.77398493
overall,guj_Gujr,tha_Thai,Gujarati,Thai,139,6112,2.27421466,2786,29998,9.28728582
overall,guj_Gujr,zho_Hans,Gujarati,Han,153,8246,1.85544506,2810,29998,9.36729115
overall,guj_Gujr,jpn_Jpan,Gujarati,Japanese,90,7221,1.24636477,2403,29998,8.01053404
overall,guj_Gujr,kor_Hang,Gujarati,Hangul,139,6089,2.28280506,2947,29998,9.82398827
overall,rus_Cyrl,eng_Latn,Cyrillic,Latin,243,11654,2.08512099,3071,30000,10.23666667
overall,rus_Cyrl,deu_Latn,Cyrillic,Latin,212,12448,1.70308483,2983,30000,9.94333333
overall,rus_Cyrl,nld_Latn,Cyrillic,Latin,229,11785,1.94314807,2981,30000,9.93666667
overall,rus_Cyrl,swe_Latn,Cyrillic,Latin,206,12110,1.70107349,2995,30000,9.98333333
overall,rus_Cyrl,spa_Latn,Cyrillic,Latin,193,11779,1.63850921,2976,30000,9.92000000
overall,rus_Cyrl,fra_Latn,Cyrillic,Latin,204,11175,1.82550336,3050,30000,10.16666667
overall,rus_Cyrl,ita_Latn,Cyrillic,Latin,210,12285,1.70940171,3041,30000,10.13666667
overall,rus_Cyrl,por_Latn,Cyrillic,Latin,221,12025,1.83783784,3045,30000,10.15000000
overall,rus_Cyrl,ron_Latn,Cyrillic,Latin,205,12050,1.70124481,3042,30000,10.14000000
overall,rus_Cyrl,ind_Latn,Cyrillic,Latin,228,11766,1.93778684,2992,30000,9.97333333
overall,rus_Cyrl,zsm_Latn,Cyrillic,Latin,208,11421,1.82120655,2806,30000,9.35333333
overall,rus_Cyrl,tgl_Latn,Cyrillic,Latin,178,10347,1.72030540,2920,30000,9.73333333
overall,rus_Cyrl,pol_Latn,Cyrillic,Latin,196,12058,1.62547686,2992,30000,9.97333333
overall,rus_Cyrl,hun_Latn,Cyrillic,Latin,210,11659,1.80118363,3014,30000,10.04666667
overall,rus_Cyrl,tur_Latn,Cyrillic,Latin,221,11920,1.85402685,2998,30000,9.99333333
overall,rus_Cyrl,vie_Latn,Cyrillic,Latin,183,9355,1.95617317,2961,30000,9.87000000
overall,rus_Cyrl,arb_Arab,Cyrillic,Arabic,99,11021,0.89828509,2456,30000,8.18666667
overall,rus_Cyrl,hin_Deva,Cyrillic,Devanagari,112,10021,1.11765293,2855,30000,9.51666667
overall,rus_Cyrl,guj_Gujr,Cyrillic,Gujarati,136,8855,1.53585545,2850,30000,9.50000000
overall,rus_Cyrl,rus_Cyrl,Cyrillic,Cyrillic,6467,6467,100.00000000,30000,30000,100.00000000
overall,rus_Cyrl,tha_Thai,Cyrillic,Thai,144,10050,1.43283582,2457,30000,8.19000000
overall,rus_Cyrl,zho_Hans,Cyrillic,Han,156,12186,1.28015756,2835,30000,9.45000000
overall,rus_Cyrl,jpn_Jpan,Cyrillic,Japanese,108,11146,0.96895747,2552,30000,8.50666667
overall,rus_Cyrl,kor_Hang,Cyrillic,Hangul,127,10044,1.26443648,2812,30000,9.37333333
overall,tha_Thai,eng_Latn,Thai,Latin,376,8781,4.28197244,3627,30000,12.09000000
overall,tha_Thai,deu_Latn,Thai,Latin,350,9570,3.65726228,3569,30000,11.89666667
overall,tha_Thai,nld_Latn,Thai,Latin,334,8940,3.73601790,3573,30000,11.91000000
overall,tha_Thai,swe_Latn,Thai,Latin,327,9249,3.53551735,3538,30000,11.79333333
overall,tha_Thai,spa_Latn,Thai,Latin,298,8934,3.33557197,3509,30000,11.69666667
overall,tha_Thai,fra_Latn,Thai,Latin,281,8358,3.36204834,3486,30000,11.62000000
overall,tha_Thai,ita_Latn,Thai,Latin,330,9425,3.50132626,3565,30000,11.88333333
overall,tha_Thai,por_Latn,Thai,Latin,330,9176,3.59633827,3577,30000,11.92333333
overall,tha_Thai,ron_Latn,Thai,Latin,317,9198,3.44640139,3539,30000,11.79666667
overall,tha_Thai,ind_Latn,Thai,Latin,371,8883,4.17651694,3632,30000,12.10666667
overall,tha_Thai,zsm_Latn,Thai,Latin,421,8468,4.97165801,3563,30000,11.87666667
overall,tha_Thai,tgl_Latn,Thai,Latin,299,7486,3.99412236,3523,30000,11.74333333
overall,tha_Thai,pol_Latn,Thai,Latin,339,9175,3.69482289,3564,30000,11.88000000
overall,tha_Thai,hun_Latn,Thai,Latin,354,8775,4.03418803,3548,30000,11.82666667
overall,tha_Thai,tur_Latn,Thai,Latin,369,9032,4.08547387,3617,30000,12.05666667
overall,tha_Thai,vie_Latn,Thai,Latin,268,6530,4.10413476,3458,30000,11.52666667
overall,tha_Thai,arb_Arab,Thai,Arabic,115,8265,1.39140956,3244,30000,10.81333333
overall,tha_Thai,hin_Deva,Thai,Devanagari,118,7275,1.62199313,3239,30000,10.79666667
overall,tha_Thai,guj_Gujr,Thai,Gujarati,139,6112,2.27421466,3230,30000,10.76666667
overall,tha_Thai,rus_Cyrl,Thai,Cyrillic,144,10050,1.43283582,3274,30000,10.91333333
overall,tha_Thai,tha_Thai,Thai,Thai,3727,3727,100.00000000,30000,30000,100.00000000
overall,tha_Thai,zho_Hans,Thai,Han,184,9418,1.95370567,3336,30000,11.12000000
overall,tha_Thai,jpn_Jpan,Thai,Japanese,119,8395,1.41751042,3031,30000,10.10333333
overall,tha_Thai,kor_Hang,Thai,Hangul,195,7236,2.69485904,3328,30000,11.09333333
overall,zho_Hans,eng_Latn,Han,Latin,316,10989,2.87560288,3910,30000,13.03333333
overall,zho_Hans,deu_Latn,Han,Latin,284,11784,2.41004752,3838,30000,12.79333333
overall,zho_Hans,nld_Latn,Han,Latin,272,11150,2.43946188,3731,30000,12.43666667
overall,zho_Hans,swe_Latn,Han,Latin,266,11458,2.32152208,3803,30000,12.67666667
overall,zho_Hans,spa_Latn,Han,Latin,246,11134,2.20944854,3679,30000,12.26333333
overall,zho_Hans,fra_Latn,Han,Latin,266,10521,2.52827678,3807,30000,12.69000000
overall,zho_Hans,ita_Latn,Han,Latin,273,11630,2.34737747,3735,30000,12.45000000
overall,zho_Hans,por_Latn,Han,Latin,272,11382,2.38973818,3831,30000,12.77000000
overall,zho_Hans,ron_Latn,Han,Latin,277,11386,2.43281223,3865,30000,12.88333333
overall,zho_Hans,ind_Latn,Han,Latin,294,11108,2.64674109,3833,30000,12.77666667
overall,zho_Hans,zsm_Latn,Han,Latin,290,10747,2.69842747,3735,30000,12.45000000
overall,zho_Hans,tgl_Latn,Han,Latin,245,9688,2.52890173,3722,30000,12.40666667
overall,zho_Hans,pol_Latn,Han,Latin,263,11399,2.30721993,3799,30000,12.66333333
overall,zho_Hans,hun_Latn,Han,Latin,247,11030,2.23934723,3766,30000,12.55333333
overall,zho_Hans,tur_Latn,Han,Latin,298,11251,2.64865345,3853,30000,12.84333333
overall,zho_Hans,vie_Latn,Han,Latin,211,8735,2.41556955,3764,30000,12.54666667
overall,zho_Hans,arb_Arab,Han,Arabic,114,10414,1.09468024,3348,30000,11.16000000
overall,zho_Hans,hin_Deva,Han,Devanagari,117,9424,1.24151104,3499,30000,11.66333333
overall,zho_Hans,guj_Gujr,Han,Gujarati,153,8246,1.85544506,3656,30000,12.18666667
overall,zho_Hans,rus_Cyrl,Han,Cyrillic,156,12186,1.28015756,3633,30000,12.11000000
overall,zho_Hans,tha_Thai,Han,Thai,184,9418,1.95370567,3479,30000,11.59666667
overall,zho_Hans,zho_Hans,Han,Han,5875,5875,100.00000000,30000,30000,100.00000000
overall,zho_Hans,jpn_Jpan,Han,Japanese,1155,9507,12.14894288,13048,30000,43.49333333
overall,zho_Hans,kor_Hang,Han,Hangul,186,9393,1.98019802,3748,30000,12.49333333
overall,jpn_Jpan,eng_Latn,Japanese,Latin,249,9968,2.49799358,2390,30000,7.96666667
overall,jpn_Jpan,deu_Latn,Japanese,Latin,207,10773,1.92147034,2254,30000,7.51333333
overall,jpn_Jpan,nld_Latn,Japanese,Latin,209,10125,2.06419753,2240,30000,7.46666667
overall,jpn_Jpan,swe_Latn,Japanese,Latin,192,10444,1.83837610,2234,30000,7.44666667
overall,jpn_Jpan,spa_Latn,Japanese,Latin,172,10120,1.69960474,2128,30000,7.09333333
overall,jpn_Jpan,fra_Latn,Japanese,Latin,197,9502,2.07324774,2291,30000,7.63666667
overall,jpn_Jpan,ita_Latn,Japanese,Latin,204,10611,1.92253322,2226,30000,7.42000000
overall,jpn_Jpan,por_Latn,Japanese,Latin,182,10384,1.75269646,2241,30000,7.47000000
overall,jpn_Jpan,ron_Latn,Japanese,Latin,195,10380,1.87861272,2281,30000,7.60333333
overall,jpn_Jpan,ind_Latn,Japanese,Latin,205,10109,2.02789593,2330,30000,7.76666667
overall,jpn_Jpan,zsm_Latn,Japanese,Latin,180,9769,1.84256321,2173,30000,7.24333333
overall,jpn_Jpan,tgl_Latn,Japanese,Latin,174,8671,2.00668896,2240,30000,7.46666667
overall,jpn_Jpan,pol_Latn,Japanese,Latin,177,10397,1.70241416,2267,30000,7.55666667
overall,jpn_Jpan,hun_Latn,Japanese,Latin,178,10011,1.77804415,2203,30000,7.34333333
overall,jpn_Jpan,tur_Latn,Japanese,Latin,193,10268,1.87962602,2274,30000,7.58000000
overall,jpn_Jpan,vie_Latn,Japanese,Latin,158,7700,2.05194805,2224,30000,7.41333333
overall,jpn_Jpan,arb_Arab,Japanese,Arabic,91,9349,0.97336614,1946,30000,6.48666667
overall,jpn_Jpan,hin_Deva,Japanese,Devanagari,89,8364,1.06408417,2027,30000,6.75666667
overall,jpn_Jpan,guj_Gujr,Japanese,Gujarati,90,7221,1.24636477,2078,30000,6.92666667
overall,jpn_Jpan,rus_Cyrl,Japanese,Cyrillic,108,11146,0.96895747,2163,30000,7.21000000
overall,jpn_Jpan,tha_Thai,Japanese,Thai,119,8395,1.41751042,1927,30000,6.42333333
overall,jpn_Jpan,zho_Hans,Japanese,Han,1155,9507,12.14894288,8240,30000,27.46666667
overall,jpn_Jpan,jpn_Jpan,Japanese,Japanese,4787,4787,100.00000000,30000,30000,100.00000000
overall,jpn_Jpan,kor_Hang,Japanese,Hangul,121,8370,1.44563919,2178,30000,7.26000000
overall,kor_Hang,eng_Latn,Hangul,Latin,288,8846,3.25570879,3710,30000,12.36666667
overall,kor_Hang,deu_Latn,Hangul,Latin,263,9634,2.72991488,3651,30000,12.17000000
overall,kor_Hang,nld_Latn,Hangul,Latin,239,9012,2.65201953,3528,30000,11.76000000
overall,kor_Hang,swe_Latn,Hangul,Latin,256,9297,2.75357642,3659,30000,12.19666667
overall,kor_Hang,spa_Latn,Hangul,Latin,229,8980,2.55011136,3481,30000,11.60333333
overall,kor_Hang,fra_Latn,Hangul,Latin,236,8380,2.81622912,3634,30000,12.11333333
overall,kor_Hang,ita_Latn,Hangul,Latin,249,9483,2.62575134,3556,30000,11.85333333
